system:index,DISTRICT,ST_NM,date,ET,Temperature
13_00000000000000000215,Jalandhar,Punjab,01-04-2016,3.717118018,304.7151439
13_000000000000000000bf,Kapurthala,Punjab,01-04-2016,3.949864549,304.7874835
13_000000000000000000ff,Ludhiana,Punjab,01-04-2016,2.251928355,304.6765323
13_00000000000000000114,Mansa,Punjab,01-04-2016,1.318887685,305.9339791
13_0000000000000000011d,Moga,Punjab,01-04-2016,1.751524513,305.1194555
13_00000000000000000122,Muktsar,Punjab,01-04-2016,1.848639765,306.0982537
13_00000000000000000263,Patiala,Punjab,01-04-2016,1.796199048,304.7172774
13_00000000000000000013,Rupnagar,Punjab,01-04-2016,9.047616289,303.657346
13_00000000000000000019,Sahibzada Ajit Singh Nagar,Punjab,01-04-2016,6.927336874,304.4722119
13_00000000000000000020,Sangrur,Punjab,01-04-2016,1.422797726,305.080694
13_0000000000000000002c,Shahid Bhagat Singh Nagar,Punjab,01-04-2016,4.639262265,304.648109
13_0000000000000000005b,Tarn Taran,Punjab,01-04-2016,4.375688545,305.1250303
13_00000000000000000128,Ajmer,Rajasthan,01-04-2016,3.227638506,307.1455192
13_0000000000000000012f,Alwar,Rajasthan,01-04-2016,1.476584401,306.4259347
13_00000000000000000154,Banswara,Rajasthan,01-04-2016,7.19630977,306.7486911
13_00000000000000000158,Baran,Rajasthan,01-04-2016,2.88194858,307.3656487
13_0000000000000000015b,Barmer,Rajasthan,01-04-2016,2.891173446,307.1342143
13_0000000000000000016a,Bharatpur,Rajasthan,01-04-2016,0.727360878,306.8474795
13_0000000000000000016d,Bhilwara,Rajasthan,01-04-2016,5.026794049,307.0242348
13_00000000000000000177,Bikaner,Rajasthan,01-04-2016,0.691069848,308.3000378
13_00000000000000000181,Bundi,Rajasthan,01-04-2016,2.035459468,308.1997297
13_00000000000000000199,Chittaurgarh,Rajasthan,01-04-2016,8.131351174,306.5167296
13_0000000000000000019c,Churu,Rajasthan,01-04-2016,0.615661868,307.8860747
13_000000000000000000a0,Dausa,Rajasthan,01-04-2016,1.126319929,307.1612815
13_000000000000000001b8,Dhaulpur,Rajasthan,01-04-2016,0.624303032,307.0534848
13_000000000000000001c5,Dungarpur,Rajasthan,01-04-2016,6.828683846,306.5175198
13_000000000000000001e1,Ganganagar,Rajasthan,01-04-2016,0.983110807,306.7807964
13_000000000000000001fc,Hanumangarh,Rajasthan,01-04-2016,0.750045785,307.0213803
13_00000000000000000212,Jaipur,Rajasthan,01-04-2016,1.804642563,306.7487211
13_00000000000000000213,Jaisalmer,Rajasthan,01-04-2016,1.621911771,308.1247449
13_00000000000000000219,Jalor,Rajasthan,01-04-2016,5.843988282,306.988366
13_00000000000000000224,Jhalawar,Rajasthan,01-04-2016,5.436917451,307.393708
13_00000000000000000227,Jhunjhunun,Rajasthan,01-04-2016,1.208437067,307.0808835
13_00000000000000000228,Jodhpur,Rajasthan,01-04-2016,2.430405925,307.6097529
13_000000000000000000a1,Karauli,Rajasthan,01-04-2016,0.722438583,307.3641155
13_000000000000000000e5,Kota,Rajasthan,01-04-2016,2.822004365,308.1647047
13_00000000000000000235,Nagaur,Rajasthan,01-04-2016,2.042871608,307.3281181
13_00000000000000000256,Pali,Rajasthan,01-04-2016,5.445889336,306.9373416
13_0000000000000000026c,Pratapgarh,Rajasthan,01-04-2016,6.524192587,306.2800971
13_00000000000000000001,Rajsamand,Rajasthan,01-04-2016,10.37013009,305.4795389
13_000000000000000000a2,Sawai Madhopur,Rajasthan,01-04-2016,0.983459182,307.778521
13_0000000000000000003a,Sikar,Rajasthan,01-04-2016,1.902878766,306.8374266
13_0000000000000000003f,Sirohi,Rajasthan,01-04-2016,10.91284207,305.6877919
13_00000000000000000070,Tonk,Rajasthan,01-04-2016,1.283449241,307.9481725
13_00000000000000000073,Udaipur,Rajasthan,01-04-2016,11.12586922,304.8461384
13_000000000000000001c9,East,Sikkim,01-04-2016,175.0787668,286.5201752
13_0000000000000000024a,North,Sikkim,01-04-2016,155.5801069,274.8288897
13_0000000000000000004c,South,Sikkim,01-04-2016,160.5927036,285.833306
13_00000000000000000091,West,Sikkim,01-04-2016,164.3418724,282.7442621
13_0000000000000000013c,Ariyalur,Tamil Nadu,01-04-2016,80.36041678,304.7673405
13_00000000000000000191,Chennai,Tamil Nadu,01-04-2016,89.89436371,304.0421106
13_0000000000000000019d,Coimbatore,Tamil Nadu,01-04-2016,158.3569562,300.0940682
13_0000000000000000019e,Cuddalore,Tamil Nadu,01-04-2016,89.00101003,304.4537988
13_000000000000000001b6,Dharmapuri,Tamil Nadu,01-04-2016,67.08624849,302.4831644
13_000000000000000001bf,Dindigul,Tamil Nadu,01-04-2016,112.8930163,302.9896965
13_000000000000000001d1,Erode,Tamil Nadu,01-04-2016,97.58423443,301.2399426
13_000000000000000000b5,Kancheepuram,Tamil Nadu,01-04-2016,85.99440152,304.2827341
13_000000000000000000ba,Kanniyakumari,Tamil Nadu,01-04-2016,253.8862984,301.1948356
13_000000000000000000c5,Karur,Tamil Nadu,01-04-2016,54.93364057,305.2573108
13_000000000000000000e9,Krishnagiri,Tamil Nadu,01-04-2016,68.19997864,301.1891165
13_00000000000000000103,Madurai,Tamil Nadu,01-04-2016,80.90347015,303.500514
13_000000000000000000a5,Nagappattinam,Tamil Nadu,01-04-2016,126.7546517,304.0028366
13_0000000000000000023b,Namakkal,Tamil Nadu,01-04-2016,65.21948931,304.3681318
13_00000000000000000265,Perambalur,Tamil Nadu,01-04-2016,63.59945693,303.924817
13_0000000000000000026e,Pudukkottai,Tamil Nadu,01-04-2016,77.91244356,304.8288496
13_00000000000000000003,Ramanathapuram,Tamil Nadu,01-04-2016,90.98658868,305.2521248
13_0000000000000000001b,Salem,Tamil Nadu,01-04-2016,72.67393483,303.0384117
13_00000000000000000043,Sivaganga,Tamil Nadu,01-04-2016,77.55928722,304.864372
13_0000000000000000005f,Thanjavur,Tamil Nadu,01-04-2016,116.6675036,304.7575124
13_00000000000000000061,The Nilgiris,Tamil Nadu,01-04-2016,247.2057353,297.0649446
13_00000000000000000062,Theni,Tamil Nadu,01-04-2016,145.5448409,298.6588379
13_00000000000000000063,Thiruvallur,Tamil Nadu,01-04-2016,76.98139134,304.1917176
13_00000000000000000065,Thiruvarur,Tamil Nadu,01-04-2016,116.1310392,304.6031549
13_00000000000000000066,Thoothukkudi,Tamil Nadu,01-04-2016,97.93297399,305.038399
13_0000000000000000006c,Tiruchirappalli,Tamil Nadu,01-04-2016,68.87120558,304.5848429
13_0000000000000000006d,Tirunelveli,Tamil Nadu,01-04-2016,149.025721,302.1139753
13_0000000000000000006e,Tiruppur,Tamil Nadu,01-04-2016,75.67947064,302.9700711
13_0000000000000000006f,Tiruvannamalai,Tamil Nadu,01-04-2016,73.64621236,303.4660443
13_00000000000000000086,Vellore,Tamil Nadu,01-04-2016,67.00028543,303.083791
13_00000000000000000088,Viluppuram,Tamil Nadu,01-04-2016,83.41119124,304.0605334
13_00000000000000000089,Virudunagar,Tamil Nadu,01-04-2016,95.17933713,303.9517005
13_000000000000000001b2,Dhalai,Tripura,01-04-2016,284.4258952,301.0412992
13_0000000000000000024f,North Tripura,Tripura,01-04-2016,249.3971901,300.8431396
13_00000000000000000050,South Tripura,Tripura,01-04-2016,265.9720097,301.6869351
13_00000000000000000098,West Tripura,Tripura,01-04-2016,240.2545234,301.7204365
13_00000000000000000124,Agra,Uttar Pradesh,01-04-2016,0.91516271,306.3804759
13_0000000000000000012b,Aligarh,Uttar Pradesh,01-04-2016,2.229328655,305.3871887
13_0000000000000000012d,Allahabad,Uttar Pradesh,01-04-2016,0.434798978,307.0360393
13_00000000000000000131,Ambedkar Nagar,Uttar Pradesh,01-04-2016,0.593925025,305.7571054
13_0000000000000000013e,Auraiya,Uttar Pradesh,01-04-2016,0.77671729,306.1999338
13_00000000000000000141,Azamgarh,Uttar Pradesh,01-04-2016,0.444713212,305.9296166
13_00000000000000000145,Baghpat,Uttar Pradesh,01-04-2016,4.187375401,304.9447429
13_00000000000000000146,Bahraich,Uttar Pradesh,01-04-2016,1.408901789,304.2156453
13_0000000000000000014b,Ballia,Uttar Pradesh,01-04-2016,0.539071636,305.4687633
13_0000000000000000014c,Balrampur,Uttar Pradesh,01-04-2016,1.582891442,303.8469146
13_0000000000000000014e,Banda,Uttar Pradesh,01-04-2016,0.770938148,307.8893303
13_00000000000000000155,Bara Banki,Uttar Pradesh,01-04-2016,0.970850383,305.455242
13_0000000000000000015a,Bareilly,Uttar Pradesh,01-04-2016,2.252222856,304.2539094
13_00000000000000000160,Basti,Uttar Pradesh,01-04-2016,0.607546974,305.3175588
13_00000000000000000176,Bijnor,Uttar Pradesh,01-04-2016,7.904392787,303.7336854
13_0000000000000000017e,Budaun,Uttar Pradesh,01-04-2016,1.563739695,304.5765048
13_0000000000000000017f,Bulandshahr,Uttar Pradesh,01-04-2016,3.363752564,304.8368199
13_0000000000000000018b,Chandauli,Uttar Pradesh,01-04-2016,0.673419322,306.2457004
13_00000000000000000198,Chitrakoot,Uttar Pradesh,01-04-2016,1.11568389,307.6401349
13_000000000000000001b0,Deoria,Uttar Pradesh,01-04-2016,0.53263461,305.2346912
13_000000000000000001d2,Etah,Uttar Pradesh,01-04-2016,1.458237411,305.6828885
13_000000000000000001d3,Etawah,Uttar Pradesh,01-04-2016,1.154802776,306.3561463
13_000000000000000001d4,Faizabad,Uttar Pradesh,01-04-2016,1.18640456,305.7092824
13_000000000000000001d7,Farrukhabad,Uttar Pradesh,01-04-2016,1.223801265,305.0284937
13_000000000000000001da,Fatehpur,Uttar Pradesh,01-04-2016,1.014040444,307.1424826
13_000000000000000001db,Firozabad,Uttar Pradesh,01-04-2016,1.184567505,306.161194
13_000000000000000001e6,Gautam Buddha Nagar,Uttar Pradesh,01-04-2016,1.507864942,305.4303986
13_000000000000000001e8,Ghaziabad,Uttar Pradesh,01-04-2016,3.662839311,304.7435434
13_000000000000000001e9,Ghazipur,Uttar Pradesh,01-04-2016,0.200755205,306.0648858
13_000000000000000001ee,Gonda,Uttar Pradesh,01-04-2016,0.996805981,305.1239899
13_000000000000000001f1,Gorakhpur,Uttar Pradesh,01-04-2016,0.592020824,305.1472306
13_000000000000000001fb,Hamirpur,Uttar Pradesh,01-04-2016,0.806610192,307.797984
13_000000000000000001ff,Hardoi,Uttar Pradesh,01-04-2016,0.625374276,305.067158
13_00000000000000000216,Jalaun,Uttar Pradesh,01-04-2016,0.660647142,307.1042475
13_00000000000000000221,Jaunpur,Uttar Pradesh,01-04-2016,0.51829039,306.6673106
13_00000000000000000225,Jhansi,Uttar Pradesh,01-04-2016,1.522955282,307.5408119
13_000000000000000000ae,Jyotiba Phule Nagar,Uttar Pradesh,01-04-2016,3.90122544,304.3872309
13_000000000000000000b9,Kannauj,Uttar Pradesh,01-04-2016,1.446621318,305.5918728
13_000000000000000000bc,Kanpur Dehat,Uttar Pradesh,01-04-2016,0.696589034,306.4098947
13_000000000000000000bd,Kanpur Nagar,Uttar Pradesh,01-04-2016,1.339085635,306.4426075
13_000000000000000000be,Kansiram Nagar,Uttar Pradesh,01-04-2016,1.777877731,305.1846984
13_000000000000000000ca,Kaushambi,Uttar Pradesh,01-04-2016,0.408549491,307.2702743
13_000000000000000000d0,Kheri,Uttar Pradesh,01-04-2016,2.266166367,303.8382136
13_000000000000000000f0,Kushinagar,Uttar Pradesh,01-04-2016,1.985767063,304.4520951
13_000000000000000000f4,Lalitpur,Uttar Pradesh,01-04-2016,3.458484055,306.5141947
13_000000000000000000fe,Lucknow,Uttar Pradesh,01-04-2016,0.890656836,305.5582819
13_00000000000000000202,Mahamaya Nagar,Uttar Pradesh,01-04-2016,1.949550568,305.7748385
13_00000000000000000104,Maharajganj,Uttar Pradesh,01-04-2016,1.971986106,303.8888477
13_0000000000000000010a,Mahoba,Uttar Pradesh,01-04-2016,1.276493694,307.911631
13_0000000000000000010b,Mainpuri,Uttar Pradesh,01-04-2016,1.654322114,305.8638533
13_00000000000000000116,Mathura,Uttar Pradesh,01-04-2016,1.143860466,305.9788534
13_00000000000000000117,Mau,Uttar Pradesh,01-04-2016,0.346999055,305.5968278
13_0000000000000000011a,Meerut,Uttar Pradesh,01-04-2016,4.069921825,304.5980886
13_0000000000000000011c,Mirzapur,Uttar Pradesh,01-04-2016,0.69406597,306.5296585
13_00000000000000000120,Moradabad,Uttar Pradesh,01-04-2016,3.143343755,304.3461739
13_0000000000000000022f,Muzaffarnagar,Uttar Pradesh,01-04-2016,5.924409192,304.7248167
13_00000000000000000268,Pilibhit,Uttar Pradesh,01-04-2016,3.185932337,303.5627367
13_0000000000000000026d,Pratapgarh,Uttar Pradesh,01-04-2016,0.406569893,307.0014317
13_00000000000000000278,Rae Bareli,Uttar Pradesh,01-04-2016,1.56352769,306.4890814
13_00000000000000000006,Rampur,Uttar Pradesh,01-04-2016,3.543112837,304.2349992
13_00000000000000000016,Saharanpur,Uttar Pradesh,01-04-2016,8.731789984,303.5148063
13_00000000000000000021,Sant Kabir Nagar,Uttar Pradesh,01-04-2016,0.565457817,305.1794893
13_00000000000000000022,Sant Ravi Das Nagar(bhadohi),Uttar Pradesh,01-04-2016,0.533768337,306.4032381
13_0000000000000000002d,Shahjahanpur,Uttar Pradesh,01-04-2016,1.190919765,304.486671
13_00000000000000000035,Shrawasti,Uttar Pradesh,01-04-2016,1.131851377,303.9404327
13_00000000000000000038,Siddharth Nagar,Uttar Pradesh,01-04-2016,0.908491714,304.3321767
13_00000000000000000042,Sitapur,Uttar Pradesh,01-04-2016,1.031303539,304.8356149
13_00000000000000000048,Sonbhadra,Uttar Pradesh,01-04-2016,1.097840916,305.8155565
13_00000000000000000054,Sultanpur,Uttar Pradesh,01-04-2016,1.206745787,306.2479749
13_0000000000000000007c,Unnao,Uttar Pradesh,01-04-2016,1.328463271,305.9202359
13_00000000000000000085,Varanasi,Uttar Pradesh,01-04-2016,0.374646619,306.3082824
13_0000000000000000012e,Almora,Uttarakhand,01-04-2016,60.71328555,294.6239302
13_00000000000000000144,Bageshwar,Uttarakhand,01-04-2016,100.9476523,286.3377354
13_00000000000000000187,Chamoli,Uttarakhand,01-04-2016,145.130432,278.3689333
13_00000000000000000188,Champawat,Uttarakhand,01-04-2016,35.22453269,295.6039945
13_000000000000000001ae,Dehradun,Uttarakhand,01-04-2016,45.52746112,296.1717537
13_000000000000000001e5,Garhwal,Uttarakhand,01-04-2016,34.83106732,297.7089816
13_00000000000000000200,Hardwar,Uttarakhand,01-04-2016,11.18756328,303.0172664
13_00000000000000000237,Nainital,Uttarakhand,01-04-2016,18.29331407,298.5054622
13_00000000000000000269,Pithoragarh,Uttarakhand,01-04-2016,152.9633731,278.4716521
13_00000000000000000012,Rudraprayag,Uttarakhand,01-04-2016,134.5330187,282.5313289
13_0000000000000000005d,Tehri Garhwal,Uttarakhand,01-04-2016,82.56380076,291.5633388
13_00000000000000000076,Udham Singh Nagar,Uttarakhand,01-04-2016,7.081995404,302.1327621
13_00000000000000000081,Uttarkashi,Uttarakhand,01-04-2016,150.5919307,279.0918988
13_00000000000000000153,Bankura,West Bengal,01-04-2016,17.91616847,304.9598432
13_00000000000000000159,Barddhaman,West Bengal,01-04-2016,26.91646027,304.3722776
13_0000000000000000017a,Birbhum,West Bengal,01-04-2016,13.50761845,304.0230216
13_000000000000000001a3,Dakshin Dinajpur,West Bengal,01-04-2016,19.22305269,302.1695968
13_000000000000000001a8,Darjiling,West Bengal,01-04-2016,120.132198,293.8326591
13_000000000000000001fd,Haora,West Bengal,01-04-2016,86.80744161,304.3788336
13_00000000000000000209,Hugli,West Bengal,01-04-2016,66.45326887,304.4137498
13_0000000000000000021a,Jalpaiguri,West Bengal,01-04-2016,115.3790118,298.0614364
13_000000000000000000d7,Koch Bihar,West Bengal,01-04-2016,68.4844844,300.7391748
13_000000000000000000df,Kolkata,West Bengal,01-04-2016,46.6663607,304.1441655
13_0000000000000000010d,Maldah,West Bengal,01-04-2016,16.55317794,302.7301581
13_0000000000000000022e,Murshidabad,West Bengal,01-04-2016,36.71233991,303.4795384
13_00000000000000000233,Nadia,West Bengal,01-04-2016,73.73821577,303.9295837
13_0000000000000000024b,North 24 Parganas,West Bengal,01-04-2016,92.84224881,303.7653191
13_0000000000000000025f,Pashchim Medinipur,West Bengal,01-04-2016,39.44234866,305.0221332
13_00000000000000000273,Purba Medinipur,West Bengal,01-04-2016,79.36993204,304.4579327
13_00000000000000000277,Puruliya,West Bengal,01-04-2016,9.011226105,305.0069497
13_0000000000000000004d,South 24 Parganas,West Bengal,01-04-2016,91.54960905,303.7660034
13_0000000000000000007f,Uttar Dinajpur,West Bengal,01-04-2016,22.31330693,301.9091211
1_00000000000000000208,Nicobar,Andaman & Nicobar Island,01-04-2017,288.9126678,300.9180334
1_0000000000000000020a,North & Middle Andaman,Andaman & Nicobar Island,01-04-2017,341.4596027,301.2806047
1_00000000000000000209,South Andaman,Andaman & Nicobar Island,01-04-2017,324.3780796,301.2734356
1_00000000000000000000,Adilabad,Andhra Pradesh,01-04-2017,14.8467675,306.273593
1_00000000000000000013,Anantapur,Andhra Pradesh,01-04-2017,15.69202599,304.550298
1_00000000000000000077,Chittoor,Andhra Pradesh,01-04-2017,45.86181909,303.8580094
1_000000000000000000a8,East Godavari,Andhra Pradesh,01-04-2017,88.39166883,303.6726698
1_000000000000000000d2,Guntur,Andhra Pradesh,01-04-2017,26.09037089,306.0170651
1_000000000000000000e7,Hyderabad,Andhra Pradesh,01-04-2017,13.2296341,303.8788842
1_00000000000000000221,Karimnagar,Andhra Pradesh,01-04-2017,11.3627172,306.1300577
1_0000000000000000022c,Khammam,Andhra Pradesh,01-04-2017,20.12647505,305.6215193
1_00000000000000000246,Krishna,Andhra Pradesh,01-04-2017,38.28144995,305.4748702
1_0000000000000000024b,Kurnool,Andhra Pradesh,01-04-2017,13.60488196,305.8394272
1_00000000000000000264,Mahbubnagar,Andhra Pradesh,01-04-2017,14.82529393,304.6650642
1_00000000000000000277,Medak,Andhra Pradesh,01-04-2017,13.21285417,304.4586612
1_00000000000000000117,Nalgonda,Andhra Pradesh,01-04-2017,9.753762487,305.390659
1_00000000000000000125,Nizamabad,Andhra Pradesh,01-04-2017,15.35823641,305.4857912
1_00000000000000000148,Prakasam,Andhra Pradesh,01-04-2017,25.26675054,305.6563886
1_00000000000000000166,Rangareddy,Andhra Pradesh,01-04-2017,12.05938646,304.0730166
1_00000000000000000123,Sri Potti Sriramulu Nellore,Andhra Pradesh,01-04-2017,37.90167108,306.2098793
1_000000000000000001b0,Srikakulam,Andhra Pradesh,01-04-2017,79.40513724,303.2194416
1_000000000000000001e8,Visakhapatnam,Andhra Pradesh,01-04-2017,100.4521195,301.3274332
1_000000000000000001e9,Vizianagaram,Andhra Pradesh,01-04-2017,55.70471629,302.534869
1_000000000000000001ea,Warangal,Andhra Pradesh,01-04-2017,9.066171631,305.7807211
1_000000000000000001f1,West Godavari,Andhra Pradesh,01-04-2017,66.61525816,304.6149706
1_0000000000000000007c,Y.s.r.,Andhra Pradesh,01-04-2017,18.46833999,306.5098294
1_00000000000000000015,Anjaw,Arunanchal Pradesh,01-04-2017,198.1238174,283.8924811
1_0000000000000000006c,Changlang,Arunanchal Pradesh,01-04-2017,260.3749303,295.0424699
1_0000000000000000009a,Dibang Valley,Arunanchal Pradesh,01-04-2017,185.1566225,280.5772425
1_000000000000000000a9,East Kameng,Arunanchal Pradesh,01-04-2017,253.7873428,287.4621354
1_000000000000000000ac,East Siang,Arunanchal Pradesh,01-04-2017,276.1741815,294.7315283
1_0000000000000000024d,Kurung Kumey,Arunanchal Pradesh,01-04-2017,210.2300477,284.6759249
1_00000000000000000258,Lohit,Arunanchal Pradesh,01-04-2017,261.8291899,295.2119014
1_0000000000000000025a,Lower Dibang Valley,Arunanchal Pradesh,01-04-2017,212.6873,288.6755438
1_0000000000000000025b,Lower Subansiri,Arunanchal Pradesh,01-04-2017,258.7688625,291.7655025
1_00000000000000000139,Papum Pare,Arunanchal Pradesh,01-04-2017,253.3068142,291.9513862
1_000000000000000001ba,Tawang,Arunanchal Pradesh,01-04-2017,209.3139935,278.087137
1_000000000000000001c9,Tirap,Arunanchal Pradesh,01-04-2017,254.1795542,298.0751908
1_000000000000000001db,Upper Siang,Arunanchal Pradesh,01-04-2017,207.1543245,285.8479815
1_000000000000000001dc,Upper Subansiri,Arunanchal Pradesh,01-04-2017,224.2333043,284.6619505
1_000000000000000001f2,West Kameng,Arunanchal Pradesh,01-04-2017,228.6597531,284.7716746
1_000000000000000001f5,West Siang,Arunanchal Pradesh,01-04-2017,251.131539,288.21764
1_00000000000000000024,Baksa,Assam,01-04-2017,188.876334,297.5647796
1_0000000000000000003a,Barpeta,Assam,01-04-2017,143.0849856,299.9369157
1_0000000000000000005a,Bongaigaon,Assam,01-04-2017,156.4168325,300.0699796
1_00000000000000000061,Cachar,Assam,01-04-2017,258.5451554,298.958097
1_00000000000000000073,Chirang,Assam,01-04-2017,220.7682584,297.786286
1_00000000000000000086,Darrang,Assam,01-04-2017,151.122662,299.9935399
1_00000000000000000096,Dhemaji,Assam,01-04-2017,196.7436261,297.5469945
1_00000000000000000098,Dhubri,Assam,01-04-2017,132.3975918,300.3646972
1_0000000000000000009b,Dibrugarh,Assam,01-04-2017,212.9898608,299.3013726
1_00000000000000000129,Dima Hasao,Assam,01-04-2017,316.7779971,298.2889279
1_000000000000000000c8,Goalpara,Assam,01-04-2017,149.69858,300.2079383
1_000000000000000000ca,Golaghat,Assam,01-04-2017,189.130869,299.3662564
1_000000000000000000d6,Hailakandi,Assam,01-04-2017,237.2331863,300.4384109
1_00000000000000000106,Jorhat,Assam,01-04-2017,192.444371,299.7563647
1_00000000000000000211,Kamrup,Assam,01-04-2017,162.3257762,300.178118
1_00000000000000000212,Kamrup Metropolitan,Assam,01-04-2017,206.4013327,300.059407
1_0000000000000000021e,Karbi Anglong,Assam,01-04-2017,289.8423847,299.0879119
1_00000000000000000220,Karimganj,Assam,01-04-2017,219.4084059,300.1635767
1_00000000000000000239,Kokrajhar,Assam,01-04-2017,213.2823871,298.3937673
1_00000000000000000250,Lakhimpur,Assam,01-04-2017,212.8274512,297.0217309
1_00000000000000000273,Marigaon,Assam,01-04-2017,160.6221474,300.3417795
1_00000000000000000111,Nagaon,Assam,01-04-2017,172.0801859,300.1613784
1_00000000000000000116,Nalbari,Assam,01-04-2017,134.9894295,299.9534613
1_00000000000000000195,Sivasagar,Assam,01-04-2017,202.1412915,299.831265
1_000000000000000001a8,Sonitpur,Assam,01-04-2017,193.2654503,297.5767773
1_000000000000000001c8,Tinsukia,Assam,01-04-2017,259.2656874,299.616978
1_000000000000000001d2,Udalguri,Assam,01-04-2017,170.9904027,296.0453095
1_00000000000000000018,Araria,Bihar,01-04-2017,54.30380841,301.7887744
1_00000000000000000201,Arwal,Bihar,01-04-2017,1.457120189,305.4771286
1_0000000000000000001c,Aurangabad,Bihar,01-04-2017,1.338305196,305.5818611
1_0000000000000000002f,Banka,Bihar,01-04-2017,14.04753968,303.4633944
1_00000000000000000040,Begusarai,Bihar,01-04-2017,8.32556307,303.9666173
1_00000000000000000045,Bhagalpur,Bihar,01-04-2017,16.86339188,302.8901238
1_0000000000000000004d,Bhojpur,Bihar,01-04-2017,1.43926526,305.2370521
1_00000000000000000060,Buxar,Bihar,01-04-2017,0.873572699,305.5212392
1_00000000000000000084,Darbhanga,Bihar,01-04-2017,14.25572886,303.3812822
1_000000000000000000c4,Gaya,Bihar,01-04-2017,3.953260596,305.4689765
1_000000000000000000cd,Gopalganj,Bihar,01-04-2017,2.517592038,304.546887
1_000000000000000000fb,Jamui,Bihar,01-04-2017,11.54147148,304.0515216
1_00000000000000000202,Jehanabad,Bihar,01-04-2017,2.841176879,305.2606353
1_0000000000000000020e,Kaimur (bhabua),Bihar,01-04-2017,1.025034444,305.6810245
1_00000000000000000226,Katihar,Bihar,01-04-2017,55.1368449,301.8318799
1_0000000000000000022b,Khagaria,Bihar,01-04-2017,24.36080386,303.3034248
1_00000000000000000233,Kishanganj,Bihar,01-04-2017,67.07959066,301.2189153
1_00000000000000000251,Lakhisarai,Bihar,01-04-2017,6.536817028,304.2755465
1_0000000000000000025f,Madhepura,Bihar,01-04-2017,49.72190579,302.4059209
1_00000000000000000260,Madhubani,Bihar,01-04-2017,20.06742449,303.062257
1_0000000000000000010a,Munger,Bihar,01-04-2017,7.596641604,303.7012473
1_0000000000000000010d,Muzaffarpur,Bihar,01-04-2017,8.541172035,304.0116988
1_00000000000000000115,Nalanda,Bihar,01-04-2017,5.58531969,304.8819749
1_00000000000000000120,Nawada,Bihar,01-04-2017,8.384478388,305.0937616
1_0000000000000000013b,Pashchim Champaran,Bihar,01-04-2017,8.206545427,302.6040284
1_00000000000000000141,Patna,Bihar,01-04-2017,3.934985856,304.7289354
1_0000000000000000014f,Purba Champaran,Bihar,01-04-2017,7.661369363,303.7416456
1_00000000000000000153,Purnia,Bihar,01-04-2017,58.45739062,301.8955168
1_0000000000000000016f,Rohtas,Bihar,01-04-2017,1.184856823,305.6039938
1_00000000000000000175,Saharsa,Bihar,01-04-2017,36.8976755,302.857006
1_0000000000000000017a,Samastipur,Bihar,01-04-2017,13.34076469,303.8866939
1_00000000000000000182,Saran (chhapra),Bihar,01-04-2017,3.451606287,304.5293339
1_0000000000000000018d,Sheikhpura,Bihar,01-04-2017,6.589652486,304.7095929
1_0000000000000000018e,Sheohar,Bihar,01-04-2017,9.674716367,303.6841262
1_0000000000000000019f,Sitamarhi,Bihar,01-04-2017,14.60788698,303.5621635
1_000000000000000001a2,Siwan,Bihar,01-04-2017,2.154387444,304.8321805
1_000000000000000001b4,Supaul,Bihar,01-04-2017,47.81931328,302.2210805
1_000000000000000001e1,Vaishali,Bihar,01-04-2017,7.525723217,304.2536323
1_0000000000000000006a,Chandigarh,Chandigarh,01-04-2017,24.40971126,303.9526855
1_0000000000000000003c,Bastar,Chhattisgarh,01-04-2017,14.39187756,303.4431058
1_00000000000000000051,Bijapur,Chhattisgarh,01-04-2017,14.82366498,305.0885195
1_00000000000000000055,Bilaspur,Chhattisgarh,01-04-2017,11.00838028,305.8524961
1_0000000000000000007f,Dakshin Bastar Dantewada,Chhattisgarh,01-04-2017,16.90640851,304.0540101
1_00000000000000000090,Dhamtari,Chhattisgarh,01-04-2017,22.39582389,306.1458404
1_000000000000000000a3,Durg,Chhattisgarh,01-04-2017,9.339659526,306.9761028
1_000000000000000000fc,Janjgir-champa,Chhattisgarh,01-04-2017,6.363557237,307.2946375
1_000000000000000000fd,Jashpur,Chhattisgarh,01-04-2017,18.04305281,303.6706596
1_000000000000000001fb,Kabeerdham,Chhattisgarh,01-04-2017,15.33151474,305.2127149
1_00000000000000000241,Korba,Chhattisgarh,01-04-2017,13.60057998,305.9337282
1_00000000000000000242,Koriya,Chhattisgarh,01-04-2017,11.18321884,305.1978575
1_00000000000000000263,Mahasamund,Chhattisgarh,01-04-2017,10.24237171,306.8546581
1_0000000000000000011b,Narayanpur,Chhattisgarh,01-04-2017,12.80126864,304.1455726
1_00000000000000000157,Raigarh,Chhattisgarh,01-04-2017,11.33516417,306.3612797
1_00000000000000000159,Raipur,Chhattisgarh,01-04-2017,13.58496683,306.6909911
1_0000000000000000015e,Rajnandgaon,Chhattisgarh,01-04-2017,17.61243161,306.2860033
1_000000000000000001b7,Surguja,Chhattisgarh,01-04-2017,12.0730627,304.9794012
1_00000000000000000216,Uttar Bastar Kanker,Chhattisgarh,01-04-2017,15.69040345,305.6641499
1_0000000000000000007e,Dadra & Nagar Haveli,Dadara & Nagar Havelli,01-04-2017,56.16340896,302.3366959
1_00000000000000000082,Daman,Daman & Diu,01-04-2017,76.63094075,301.9025879
